,abs_delta_arousal,abs_delta_arousal,abs_delta_arousal,abs_delta_valence,abs_delta_valence,abs_delta_valence,delta_affect_shift_mag,delta_affect_shift_mag,delta_affect_shift_mag,delta_arousal,delta_arousal,delta_arousal,delta_valence,delta_valence,delta_valence
perturbation,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap
original_post_id,,,,,,,,,,,,,,,
11etowa,0.001759896856816212,0.12943025504107109,0.021474480127149143,0.05243315088291567,0.07144089577962998,0.10725691368884949,0.052462677671438314,0.1478377235680821,0.10938555128895512,0.001759896856816212,0.12943025504107109,0.021474480127149143,-0.05243315088291567,0.07144089577962998,-0.10725691368884949
11ezzz3,0.05933258419944565,0.0665040899809386,0.06767467935388405,0.0631067510637564,0.30045625411551846,0.17379071001081314,0.08661880614281882,0.3077283779915687,0.18650220672076126,0.05933258419944565,0.0665040899809386,0.06767467935388405,0.0631067510637564,0.30045625411551846,0.17379071001081314
11f8ttg,0.029983303366018843,0.0248246553870346,0.019357634872188667,0.0503604634173449,0.0008372222066004298,0.05011077913600648,0.05861036389878885,0.024838769214843372,0.053719719037450264,-0.029983303366018843,-0.0248246553870346,-0.019357634872188667,0.0503604634173449,-0.0008372222066004298,0.05011077913600648
11f9bkk,0.12731862634190438,0.16863053243676784,0.055517645827878326,0.11306262005528556,0.1551570227594281,0.02690687542768,0.17027386372357717,0.2291505142509558,0.06169431856784242,-0.12731862634190438,-0.16863053243676784,-0.055517645827878326,0.11306262005528556,0.1551570227594281,0.02690687542768
11fi7nm,0.05415371328322349,0.04917514607151974,0.0558803434498345,0.06599891779198419,0.011434998839856547,0.05882504580823511,0.08537260574724578,0.05048716856412948,0.08113568141337336,-0.05415371328322349,-0.04917514607151974,-0.0558803434498345,0.06599891779198419,-0.011434998839856547,0.05882504580823511
11g335m,0.0819992517366126,0.11506969588234828,0.06263123178675922,0.07168858736707406,0.0346492235335063,0.1760974777153912,0.10891800055110713,0.12017322331505886,0.186903699409213,-0.0819992517366126,-0.11506969588234828,-0.06263123178675922,-0.07168858736707406,0.0346492235335063,-0.1760974777153912
11g9h9e,0.09056193135352464,0.039538059602395315,0.023708153248268804,0.053270712190432334,0.10532972996375545,0.2844221962129003,0.105067750464909,0.11250604504363403,0.28540858821873766,-0.09056193135352464,-0.039538059602395315,-0.023708153248268804,0.053270712190432334,0.10532972996375545,0.2844221962129003
11hc2uu,0.0625691654644962,0.21296806766644139,0.09470506092693043,0.016877732874736928,0.007360008280690167,0.0195219128992421,0.0648055424629289,0.21309520775341192,0.09669619252286617,0.0625691654644962,0.21296806766644139,0.09470506092693043,-0.016877732874736928,0.007360008280690167,-0.0195219128992421
11hkq9y,0.021043549678543272,0.04141892624894172,0.03600764929417277,0.051463687329881935,0.018384038231074484,0.052203809204265816,0.05559983899851841,0.04531556369832424,0.06341757251052368,0.021043549678543272,-0.04141892624894172,-0.03600764929417277,0.051463687329881935,-0.018384038231074484,0.052203809204265816
11hmy4e,0.07986398316760912,0.06460136234053682,0.09113280951898073,0.04358687520700144,0.053719302410077496,0.010066134919731518,0.09098390790522723,0.08401844718678564,0.0916870549371342,0.07986398316760912,0.06460136234053682,0.09113280951898073,0.04358687520700144,0.053719302410077496,-0.010066134919731518
11hn66p,0.07506658538588518,0.04603365939464865,0.0021366923594090537,0.051485568324297404,0.03186005401557157,0.1014218287219304,0.09102612804668934,0.05598357651256002,0.10144433348166541,0.07506658538588518,0.04603365939464865,0.0021366923594090537,-0.051485568324297404,-0.03186005401557157,0.1014218287219304
11hz0le,0.07460179343563089,0.10043685109611822,0.09866429966696888,0.049363552965822954,0.11768694298477111,0.1448937149803471,0.08945494924945264,0.15471838160737267,0.17529641373850036,-0.07460179343563089,-0.10043685109611822,-0.09866429966696888,-0.049363552965822954,-0.11768694298477111,-0.1448937149803471
11idcec,0.09460090635696439,0.0632728626674064,0.0360613441189539,0.026774950789222984,0.022522527603278775,0.020377738280582758,0.09831698466350795,0.06716188948927006,0.041420680307034295,-0.09460090635696439,-0.0632728626674064,-0.0360613441189539,0.026774950789222984,0.022522527603278775,0.020377738280582758
11ieoq6,0.1939835217049266,0.05668263114743155,0.20345493031894968,0.020698383818709143,0.09766481494655777,0.1300614346531579,0.19508467337479984,0.11292181699008014,0.241474399171271,-0.1939835217049266,-0.05668263114743155,-0.20345493031894968,0.020698383818709143,0.09766481494655777,-0.1300614346531579
11ig2fd,0.019698507488392636,0.05711135165213932,0.05208868942420164,0.01762479124186278,0.012358604333540413,0.0369353548403879,0.026432261794812485,0.05843322332891897,0.06385492935644281,-0.019698507488392636,-0.05711135165213932,-0.05208868942420164,-0.01762479124186278,-0.012358604333540413,0.0369353548403879
11igx02,0.054508623731647,0.035650357290906154,0.04103702660135422,0.02150720396596606,0.025130220897595645,0.04343078658885435,0.05859820717011688,0.04361738159646013,0.05975174287003573,-0.054508623731647,-0.035650357290906154,-0.04103702660135422,0.02150720396596606,-0.025130220897595645,0.04343078658885435
11ijs5m,0.002702491950711039,0.018766281255955253,0.024692888311361738,0.07177306790063653,0.10129155189716688,0.18781688847784217,0.07182392873279099,0.10301529885368517,0.18943316058878285,0.002702491950711039,0.018766281255955253,-0.024692888311361738,-0.07177306790063653,-0.10129155189716688,0.18781688847784217
11iu2d6,0.041816323106029785,0.017639426201364827,0.06353651580089226,0.0803761055684884,0.13699418302089938,0.4023603171287924,0.09060310824946721,0.13812514448237537,0.40734593853394363,-0.041816323106029785,-0.017639426201364827,-0.06353651580089226,-0.0803761055684884,-0.13699418302089938,-0.4023603171287924
11j6ms8,0.19883778626689352,0.12439213504635749,0.11983938927621196,0.1295794953780427,0.08000255654980881,0.30974644835797216,0.2373337541732044,0.1478979794178967,0.33212097418331377,-0.19883778626689352,-0.12439213504635749,-0.11983938927621196,-0.1295794953780427,-0.08000255654980881,-0.30974644835797216
11jagaz,0.040705126974366124,0.011314181180662963,0.048622202328290065,0.014618857029628174,0.0016725828640922202,0.010056174536071438,0.04325064557728564,0.011437142528889064,0.04965123569009242,0.040705126974366124,-0.011314181180662963,0.048622202328290065,0.014618857029628174,0.0016725828640922202,0.010056174536071438
11jdq0u,0.014255660360097622,0.03274418339747864,0.19730000859504582,0.09287842314927364,0.0403114544064227,0.12650094959331515,0.09396608611088357,0.05193452515166391,0.23437103839769882,0.014255660360097622,-0.03274418339747864,0.19730000859504582,0.09287842314927364,0.0403114544064227,0.12650094959331515
11jkeg5,0.0035154028854567088,0.017829436003162336,0.016957805368469803,0.014884368402515946,0.012469894368432044,0.03067674070013382,0.015293870673864497,0.021757459726510227,0.0350518128332637,-0.0035154028854567088,-0.017829436003162336,-0.016957805368469803,0.014884368402515946,-0.012469894368432044,0.03067674070013382
11jmbdu,0.2201523678188062,0.12206308109105546,0.35818246402442977,0.21358532540044806,0.26098025822503956,0.23580724759606575,0.30673401552915874,0.28811471838253927,0.4288353245168175,-0.2201523678188062,0.12206308109105546,-0.35818246402442977,0.21358532540044806,0.26098025822503956,0.23580724759606575
11jvcnp,0.25297704951282807,0.3249331576422021,0.22004919100536835,0.2289595691357169,0.015626593455690063,0.20189054237451698,0.3412035636962618,0.32530869548532143,0.2986326130254258,-0.25297704951282807,-0.3249331576422021,-0.22004919100536835,-0.2289595691357169,-0.015626593455690063,0.20189054237451698
11jygac,0.007631507335646326,0.023822379401314375,0.011395409325656303,0.025714725027462748,0.07999342388589437,0.011244824078295856,0.02682325460215525,0.083465283952842,0.01600941667429132,-0.007631507335646326,-0.023822379401314375,-0.011395409325656303,-0.025714725027462748,-0.07999342388589437,-0.011244824078295856
11k2ir1,0.07700676650703908,0.12982316144694295,0.07993349850972997,0.07962157712407647,0.1433867148581216,0.2796073626053506,0.11076839635742179,0.193426480208588,0.29080859926612385,0.07700676650703908,0.12982316144694295,0.07993349850972997,0.07962157712407647,0.1433867148581216,0.2796073626053506
11kcxjv,0.009074436249236761,0.023282340437428495,0.08484795395394062,0.03768850624450959,0.05972731374839757,0.1523693105726922,0.038765563277010445,0.06410475320788499,0.17440063673785014,-0.009074436249236761,-0.023282340437428495,-0.08484795395394062,0.03768850624450959,0.05972731374839757,0.1523693105726922
11knzi1,0.046601391492153255,0.08192472144709839,0.1384762086570177,0.03389607442727183,0.09599803936214935,0.17222116809830323,0.05762493861674896,0.1262033420538515,0.22098821485582876,-0.046601391492153255,-0.08192472144709839,-0.1384762086570177,-0.03389607442727183,-0.09599803936214935,0.17222116809830323
11ktvdy,0.024899678151554916,0.031911755549050014,0.18296265619137442,0.0006558406884318302,0.06359390048855307,0.1911900770496162,0.024908313854205867,0.07115155881335498,0.2646298908340501,0.024899678151554916,0.031911755549050014,0.18296265619137442,0.0006558406884318302,0.06359390048855307,0.1911900770496162
11l443k,0.089850651525345,0.01547225358911497,0.022331679343208677,0.046391726349304996,0.08904096652492255,0.09478545659981141,0.10112038297592518,0.09037524191291695,0.09738062787393921,0.089850651525345,0.01547225358911497,-0.022331679343208677,-0.046391726349304996,-0.08904096652492255,0.09478545659981141
11l59qj,0.020758734273673696,0.0037188529696052797,0.0032159275159848733,0.027671673823490117,0.025066656411357968,0.003982502822259981,0.034592579852312594,0.025341016772312343,0.005118839567458366,0.020758734273673696,-0.0037188529696052797,0.0032159275159848733,-0.027671673823490117,0.025066656411357968,0.003982502822259981
11lsqtv,0.01706512206606492,0.007115857156482885,0.045666776399512,0.04763765280769494,0.00016680500711441226,0.16884428110918837,0.050602019289314744,0.007117811951847782,0.1749109651508494,-0.01706512206606492,-0.007115857156482885,-0.045666776399512,0.04763765280769494,-0.00016680500711441226,-0.16884428110918837
11m3pvs,0.03188842296842509,0.036359942517513844,0.08201126869415454,0.009900819930718896,0.04835833892656893,0.023836758250551426,0.03339008467664767,0.06050268063163667,0.08540514760083284,-0.03188842296842509,-0.036359942517513844,-0.08201126869415454,-0.009900819930718896,-0.04835833892656893,-0.023836758250551426
11m4haz,0.006998554517656963,0.0715834061328402,0.040419465075268945,0.13908657142442848,0.13599592114950543,0.03366442250430568,0.13926253665627114,0.1536849849623627,0.0526025332043932,-0.006998554517656963,0.0715834061328402,-0.040419465075268945,-0.13908657142442848,-0.13599592114950543,-0.03366442250430568
11m5llh,0.0694696603638505,0.08597833070198257,0.03544733109555853,0.08062170865779983,0.04136755355471333,0.10086979795958229,0.10642318176963089,0.09541251405031498,0.10691692766912592,-0.0694696603638505,-0.08597833070198257,-0.03544733109555853,0.08062170865779983,0.04136755355471333,0.10086979795958229
11m5rx1,0.12416566916228078,0.16633644164133976,0.08761829582138692,0.021203970522507554,0.05254294941086979,0.15408128643746544,0.12596317622399147,0.1744378781993637,0.1772512583675172,-0.12416566916228078,-0.16633644164133976,-0.08761829582138692,-0.021203970522507554,-0.05254294941086979,-0.15408128643746544
11m644p,0.08249922390564812,0.018917858558864076,0.052381346464640544,0.036764096832730075,0.04897629822980587,0.01963419590929316,0.0903201016438789,0.052502982398603536,0.0559402101037636,0.08249922390564812,0.018917858558864076,-0.052381346464640544,0.036764096832730075,-0.04897629822980587,0.01963419590929316
11m7vc7,0.04184029715901216,0.05628860688964421,0.056374141381375864,0.0451065229657841,0.1313241178495721,0.01960299940021848,0.06152405123540915,0.14287907892531085,0.05968518578317672,-0.04184029715901216,-0.05628860688964421,-0.056374141381375864,-0.0451065229657841,-0.1313241178495721,-0.01960299940021848
11mbka3,0.07742681681642338,0.04680943473134658,0.11402626942044769,0.00812385076991129,0.05462815814401489,0.09000839247857062,0.07785183950078362,0.07193996693129415,0.14527044033292158,-0.07742681681642338,-0.04680943473134658,-0.11402626942044769,-0.00812385076991129,0.05462815814401489,-0.09000839247857062
11mvgko,0.010021823331983981,0.09421322680227195,0.00906771597454803,0.1789575441715998,0.24263686538242535,0.0793158173633639,0.1792379411810669,0.2602859591816384,0.07983246430502802,0.010021823331983981,-0.09421322680227195,0.00906771597454803,-0.1789575441715998,-0.24263686538242535,0.0793158173633639
11n252m,0.021933854515305384,0.043480179988137024,0.16811267752796777,0.09853089450950892,0.10032707773483196,0.23789304405977152,0.1009427122022316,0.10934371760010635,0.29129876889140277,0.021933854515305384,-0.043480179988137024,0.16811267752796777,-0.09853089450950892,-0.10032707773483196,-0.23789304405977152
11n32e2,0.16759636388185406,0.13649941669971621,0.07284533731381337,0.2737424200292562,0.399787537560945,0.167140821393986,0.320972668166454,0.42244782630332794,0.18232525152764653,-0.16759636388185406,0.13649941669971621,-0.07284533731381337,0.2737424200292562,0.399787537560945,0.167140821393986
11n7tfr,0.11583118986039764,0.030427737315721792,0.029955969524496417,0.11239831633203012,0.07422921636141,0.12323366598014607,0.16140088617709195,0.08022358605661796,0.1268223030111769,-0.11583118986039764,-0.030427737315721792,0.029955969524496417,-0.11239831633203012,-0.07422921636141,-0.12323366598014607
11nazlw,0.0037735843577091366,0.01710732757150213,0.041194564046054705,0.02927165256635611,0.023999998861587102,0.030121141713794763,0.02951388796601033,0.0294730487393968,0.05103210053571193,0.0037735843577091366,-0.01710732757150213,-0.041194564046054705,0.02927165256635611,-0.023999998861587102,0.030121141713794763
11nwtjv,0.0101871855785296,0.05175079712428232,0.01515304614910562,0.007951431243289786,0.06883256786059988,0.009776351354209734,0.012923003088607788,0.08611659190471203,0.018033076648145293,0.0101871855785296,0.05175079712428232,0.01515304614910562,0.007951431243289786,0.06883256786059988,-0.009776351354209734
11o21pm,0.19362697908831628,0.17514460810696075,0.4355711613122333,0.23780926877960784,0.28802009327238576,0.527905668616258,0.30666701053155204,0.337092283918773,0.684402390063087,-0.19362697908831628,-0.17514460810696075,-0.4355711613122333,0.23780926877960784,0.28802009327238576,0.527905668616258
11os7po,0.025283437014364196,0.05156275892750184,0.04601595050579732,0.0001241381825032306,0.02590895366053836,0.012765388824854895,0.02528374176318997,0.0577060827642944,0.04775377317868944,0.025283437014364196,0.05156275892750184,-0.04601595050579732,0.0001241381825032306,0.02590895366053836,0.012765388824854895
11p37km,0.10339471055037741,0.2171135663270798,0.04484456431206141,0.025045431958310438,0.013398032520411718,0.01917184468011035,0.10638486655429279,0.21752656839724493,0.048770837359808444,-0.10339471055037741,-0.2171135663270798,-0.04484456431206141,0.025045431958310438,-0.013398032520411718,0.01917184468011035
11pd0oj,0.04407783618311889,0.11207350752543732,0.07113240266305709,0.05593077598751872,0.1502908572652375,0.06012084201157197,0.07121170792188504,0.1874774996274866,0.0931361066010368,-0.04407783618311889,-0.11207350752543732,-0.07113240266305709,-0.05593077598751872,-0.1502908572652375,-0.06012084201157197
