strata_col,strata_level,metric,comparison,n_pairs,mean_a,mean_b,mean_diff_a_minus_b,wilcoxon_stat,p_value
selected_hit_prop_bin,"(0.00488, 0.00709]",abs_delta_arousal,replacement_lowgap vs deletion,1295,0.06195861446587043,0.05688719197277142,0.005071422493099014,391849.0,0.039383651155548975
selected_hit_prop_bin,"(0.00488, 0.00709]",delta_affect_shift_mag,mask vs replacement_lowgap,1295,0.10479083003489231,0.11959819580407823,-0.014807365769185902,356059.0,2.3698304289161674e-06
selected_hit_prop_bin,"(0.00488, 0.00709]",delta_affect_shift_mag,mask vs deletion,1295,0.10479083003489231,0.09192494531918975,0.012865884715702549,290879.0,1.1629892749107395e-21
selected_hit_prop_bin,"(0.00488, 0.00709]",delta_affect_shift_mag,replacement_lowgap vs deletion,1295,0.11959819580407823,0.09192494531918975,0.027673250484888452,273258.0,1.5955985706526135e-27
selected_hit_prop_bin,"(0.00709, 0.01]",abs_delta_valence,mask vs replacement_lowgap,1295,0.08330894852507938,0.09931675127158851,-0.01600780274650915,340227.0,3.7424824764326405e-09
selected_hit_prop_bin,"(0.00709, 0.01]",abs_delta_valence,mask vs deletion,1295,0.08330894852507938,0.07393473734835182,0.009374211176727558,327509.0,7.918196635582697e-12
selected_hit_prop_bin,"(0.00709, 0.01]",abs_delta_valence,replacement_lowgap vs deletion,1295,0.09931675127158851,0.07393473734835182,0.02538201392323671,287660.0,1.1210634298355404e-22
selected_hit_prop_bin,"(0.00709, 0.01]",abs_delta_arousal,mask vs replacement_lowgap,1295,0.07486183487559467,0.07440959720650375,0.0004522376690909216,400623.0,0.15903365562627247
selected_hit_prop_bin,"(0.00709, 0.01]",abs_delta_arousal,mask vs deletion,1295,0.07486183487559467,0.06791668366794902,0.0069451512076456525,345008.0,3.024594030982075e-08
selected_hit_prop_bin,"(0.00709, 0.01]",abs_delta_arousal,replacement_lowgap vs deletion,1295,0.07440959720650375,0.06791668366794902,0.006492913538554731,397082.0,0.09464418171500867
selected_hit_prop_bin,"(0.00709, 0.01]",delta_affect_shift_mag,mask vs replacement_lowgap,1295,0.12455767743446164,0.137040418880184,-0.012482741445722352,370598.0,0.00027379687059636906
selected_hit_prop_bin,"(0.00709, 0.01]",delta_affect_shift_mag,mask vs deletion,1295,0.12455767743446164,0.11117432644211989,0.013383350992341761,297071.0,8.927256404207327e-20
selected_hit_prop_bin,"(0.00709, 0.01]",delta_affect_shift_mag,replacement_lowgap vs deletion,1295,0.137040418880184,0.11117432644211989,0.02586609243806412,299420.0,4.386196222532853e-19
selected_hit_prop_bin,"(0.01, 0.0154]",abs_delta_valence,mask vs replacement_lowgap,1291,0.09871826096812387,0.12396908887466321,-0.025250827906539323,323929.0,3.7596015029728826e-12
selected_hit_prop_bin,"(0.01, 0.0154]",abs_delta_valence,mask vs deletion,1291,0.09871826096812387,0.08840936207897172,0.01030889888915216,314293.0,1.7865117654854196e-14
selected_hit_prop_bin,"(0.01, 0.0154]",abs_delta_valence,replacement_lowgap vs deletion,1291,0.12396908887466321,0.08840936207897172,0.035559726795691485,254900.0,1.0822586247023974e-33
selected_hit_prop_bin,"(0.01, 0.0154]",abs_delta_arousal,mask vs replacement_lowgap,1291,0.08845981064390847,0.08884612233760994,-0.000386311693701468,399369.0,0.18837989414892342
selected_hit_prop_bin,"(0.01, 0.0154]",abs_delta_arousal,mask vs deletion,1291,0.08845981064390847,0.0838393482150046,0.004620462428903868,373214.0,0.001085039407475952
selected_hit_prop_bin,"(0.01, 0.0154]",abs_delta_arousal,replacement_lowgap vs deletion,1291,0.08884612233760994,0.0838393482150046,0.005006774122605334,408648.0,0.533390720841421
selected_hit_prop_bin,"(0.01, 0.0154]",delta_affect_shift_mag,mask vs replacement_lowgap,1291,0.14767919412524488,0.16875241946711889,-0.02107322534187403,349553.0,4.817059555653781e-07
selected_hit_prop_bin,"(0.01, 0.0154]",delta_affect_shift_mag,mask vs deletion,1291,0.14767919412524488,0.13606481209722499,0.01161438202801987,310653.0,2.074562605126069e-15
selected_hit_prop_bin,"(0.01, 0.0154]",delta_affect_shift_mag,replacement_lowgap vs deletion,1291,0.16875241946711889,0.13606481209722499,0.032687607369893894,286249.0,1.7010705609058074e-22
selected_hit_prop_bin,"(0.0154, 0.333]",abs_delta_valence,mask vs replacement_lowgap,1297,0.1413020030580667,0.16295297138096937,-0.021650968322902708,370248.0,0.0001750558982863228
selected_hit_prop_bin,"(0.0154, 0.333]",abs_delta_valence,mask vs deletion,1297,0.1413020030580667,0.12357304604697614,0.01772895701109055,324929.0,1.1476047811816169e-12
selected_hit_prop_bin,"(0.0154, 0.333]",abs_delta_valence,replacement_lowgap vs deletion,1297,0.16295297138096937,0.12357304604697614,0.03937992533399326,274708.0,2.378986820577506e-27
selected_hit_prop_bin,"(0.0154, 0.333]",abs_delta_arousal,mask vs replacement_lowgap,1297,0.13104640485938251,0.13532523256053597,-0.004278827701153439,413927.0,0.606490091617468
selected_hit_prop_bin,"(0.0154, 0.333]",abs_delta_arousal,mask vs deletion,1297,0.13104640485938251,0.12831928805990872,0.002727116799473797,416499.0,0.7455928564268655
selected_hit_prop_bin,"(0.0154, 0.333]",abs_delta_arousal,replacement_lowgap vs deletion,1297,0.13532523256053597,0.12831928805990872,0.007005944500627236,417127.0,0.7810820417807184
selected_hit_prop_bin,"(0.0154, 0.333]",delta_affect_shift_mag,mask vs replacement_lowgap,1297,0.2126800779097964,0.2339308776814027,-0.021250799771606304,369891.0,0.0001574627451390054
selected_hit_prop_bin,"(0.0154, 0.333]",delta_affect_shift_mag,mask vs deletion,1297,0.2126800779097964,0.19820041652756612,0.014479661382230289,353719.0,6.436177656362429e-07
selected_hit_prop_bin,"(0.0154, 0.333]",delta_affect_shift_mag,replacement_lowgap vs deletion,1297,0.2339308776814027,0.19820041652756612,0.035730461153836594,310018.0,2.0914079382831613e-16
